id	title	link	price	condition	BRAND	mpn	shipping_weight	image_link	product_type	availability	description	"Google product category"	gtin
503-261	"Mini Micro Drill Bit #61 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-61-hss-6pcs.html	5.94	New	"CML Supply"	503-261	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #61(.0390&quot;, 0.99mm)</div>
<div>Bit Length: Approx 1.50&quot; (38mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-259	"Mini Micro Drill Bit #59 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-59-hss-6pcs.html	5.94	New	"CML Supply"	503-259	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #59(.0410&quot;, 1.04mm)</div>
<div>Bit Length: Approx 1-5/8&quot; (41mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-260	"Mini Micro Drill Bit #60 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-60-hss-6pcs.html	5.94	New	"CML Supply"	503-260	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #60(.0400&quot; 1.02mm)</div>
<div>Bit Length: Approx 1.60&quot; (40mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-258	"Mini Micro Drill Bit #58 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-58-hss-6pcs.html	5.94	New	"CML Supply"	503-258	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #58(.0420&quot;, 1.07mm)</div>
<div>Bit Length: Approx 1-5/8&quot; (41mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-257	"Mini Micro Drill Bit #57 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-57-hss-6pcs.html	5.94	New	"CML Supply"	503-257	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #57(.0430&quot;, 1.09mm)</div>
<div>Bit Length: Approx 1-3/4&quot; (45mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-256	"Mini Micro Drill Bit #56 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-56-hss-6pcs.html	5.94	New	"CML Supply"	503-256	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #56(.0465&quot;, 1.018mm)</div>
<div>Bit Length: Approx 1-3/4&quot; (45mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-255	"Mini Micro Drill Bit #55 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-55-hss-6pcs.html	5.94	New	"CML Supply"	503-255	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #55(.0520&quot;, 1.32mm)</div>
<div>Bit Length: Approx 1-7/8&quot; (47mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-254	"Mini Micro Drill Bit #54 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-54-hss-6pcs.html	5.94	New	"CML Supply"	503-254	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #54(.0540&quot;, 1.40mm)</div>
<div>Bit Length: Approx 1-7/8&quot; (47mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-253	"Mini Micro Drill Bit #53 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-53-hss-6pcs.html	5.94	New	"CML Supply"	503-253	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #53(.0595&quot;, 1.510mm)</div>
<div>Bit Length: Approx 1-7/8&quot; (47mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-252	"Mini Micro Drill Bit #52 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-52-hss-6pcs.html	5.94	New	"CML Supply"	503-252	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #52(.0635&quot;, 1.61mm)</div>
<div>Bit Length: Approx 1-7/8&quot; (47mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-250	"Mini Micro Drill Bit #50 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-50-hss-6pcs.html	5.94	New	"CML Supply"	503-250	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #50(.0700&quot;, 1.78mm)</div>
<div>Bit Length: Approx 2.0&quot; (50mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-249	"Mini Micro Drill Bit #49 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-49-hss-6pcs.html	5.94	New	"Made In USA"	503-249	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #49 (.073&quot; , 1.85mm)</div>
<div>Bit Length: Approx 2.0&quot; (50mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-248	"Mini Micro Drill Bit #48 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-48-hss-6pcs.html	5.94	New	"Made In USA"	503-248	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #48 (.076&quot; , 1.93mm)</div>
<div>Bit Length: Approx 2.0&quot; (50mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-247	"Mini Micro Drill Bit #47 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-47-hss-6pcs.html	5.94	New	"Made In USA"	503-247	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #47 (.0785&quot; , 1.99mm)</div>
<div>Bit Length: Approx 2.0&quot; (50mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-246	"Mini Micro Drill Bit #46 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-47-hss-6pcs-1.html	5.94	New	"Made In USA"	503-246	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #46 (.0081&quot; , 2.06mm)</div>
<div>Bit Length: Approx 2-1/8&quot; (54mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
503-245	"Mini Micro Drill Bit #45 HSS Pack of 6 USA MADE"	http://www.cmlsupply.com/mini-micro-drill-bit-45-hss-6pcs.html	5.94	New	"Made In USA"	503-245	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1.jpg	"""Hardware > Tool Accessories > Drill Acces""Hardware > Tool Accessories > Drill Accessories > Drill Bits"" "	"In Stock"	"<div>Size: #45 (.082&quot; , 2.08mm)</div>
<div>Bit Length: Approx 2-1/8&quot; (54mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>"	"Hardware > Tool Accessories > Drill Accessories > Drill Bits"	
